,Sn,Bi,In,Ti,Y
0,95.4,1.5,1.5,0.1,18.539346113443518
1,95.3,1.5,1.5,0.2,18.578783659897375
2,95.2,1.5,1.5,0.3,18.617035810019885
3,95.1,1.5,1.5,0.4,18.653719866990375
4,95.0,1.5,1.5,0.5,18.688453203536334
5,94.9,1.5,1.5,0.6,18.720859592287077
6,94.8,1.5,1.5,0.7000000000000001,18.750575709851528
7,95.3,1.6,1.5,0.1,18.59009023361199
8,95.2,1.6,1.5,0.2,18.630381062574
9,95.1,1.6,1.5,0.3,18.66921118693956
10,95.0,1.6,1.5,0.4,18.706180892112364
11,94.9,1.6,1.5,0.5,18.740894172933412
12,94.8,1.6,1.5,0.6,18.772965468569687
13,94.7,1.6,1.5,0.7000000000000001,18.802026494345373
14,95.2,1.7000000000000002,1.5,0.1,18.640592898322236
15,95.1,1.7000000000000002,1.5,0.2,18.68146255016807
16,95.0,1.7000000000000002,1.5,0.3,18.720577730062846
17,94.9,1.7000000000000002,1.5,0.4,18.757524302970197
18,94.8,1.7000000000000002,1.5,0.5,18.791895888590386
19,94.7,1.7000000000000002,1.5,0.6,18.82330095716815
20,94.6,1.7000000000000002,1.5,0.7000000000000001,18.85136993443842
21,95.1,1.8000000000000005,1.5,0.1,18.690321804206484
22,95.0,1.8000000000000005,1.5,0.2,18.731465950565237
23,94.9,1.8000000000000005,1.5,0.3,18.77054573546239
24,94.8,1.8000000000000005,1.5,0.4,18.807135657464432
25,94.7,1.8000000000000005,1.5,0.5,18.840822393652285
26,94.6,1.8000000000000005,1.5,0.6,18.871212202183887
27,94.5,1.8000000000000005,1.5,0.7000000000000001,18.897938235710207
28,95.0,1.9000000000000004,1.5,0.1,18.738707127273685
29,94.9,1.9000000000000004,1.5,0.2,18.779794046004806
30,94.8,1.9000000000000004,1.5,0.3,18.81849344150346
31,94.7,1.9000000000000004,1.5,0.4,18.854371938682355
32,94.6,1.9000000000000004,1.5,0.5,18.887013105928357
33,94.5,1.9000000000000004,1.5,0.6,18.91602509992615
34,94.4,1.9000000000000004,1.5,0.7000000000000001,18.941048113406637
35,94.9,2.0000000000000004,1.5,0.1,18.78514800264744
36,94.8,2.0000000000000004,1.5,0.2,18.82582178121853
37,94.7,2.0000000000000004,1.5,0.3,18.863774947581952
38,94.6,2.0000000000000004,1.5,0.4,18.898570154930646
39,94.5,2.0000000000000004,1.5,0.5,18.929792058449905
40,94.4,2.0000000000000004,1.5,0.6,18.95705512808196
41,94.3,2.0000000000000004,1.5,0.7000000000000001,18.980011147771133
42,94.8,2.1000000000000005,1.5,0.1,18.829020180094364
43,94.7,2.1000000000000005,1.5,0.2,18.868904626771698
44,94.6,2.1000000000000005,1.5,0.3,18.905729253444253
45,94.5,2.1000000000000005,1.5,0.4,18.93905701159914
46,94.4,2.1000000000000005,1.5,0.5,18.968478149177155
47,94.3,2.1000000000000005,1.5,0.6,18.993618107923616
48,94.2,2.1000000000000005,1.5,0.7000000000000001,19.014144983676083
49,94.7,2.2000000000000006,1.5,0.1,18.86968476445137
50,94.6,2.2000000000000006,1.5,0.2,18.9083879862681
51,94.5,2.2000000000000006,1.5,0.3,18.943690287176896
52,94.4,2.2000000000000006,1.5,0.4,18.9751595025907
53,94.3,2.2000000000000006,1.5,0.5,19.00239622781489
54,94.2,2.2000000000000006,1.5,0.6,19.02504170867536
55,94.1,2.2000000000000006,1.5,0.7000000000000001,19.042785166126546
56,94.6,2.3000000000000007,1.5,0.1,18.906497913383614
57,94.5,2.3000000000000007,1.5,0.2,18.943617499282276
58,94.4,2.3000000000000007,1.5,0.3,18.97699775348915
59,94.3,2.3000000000000007,1.5,0.4,19.00621623338905
60,94.2,2.3000000000000007,1.5,0.5,19.03088881330903
61,94.1,2.3000000000000007,1.5,0.6,19.050677470516188
62,94.0,2.3000000000000007,1.5,0.7000000000000001,19.065297372755087
63,94.5,2.400000000000001,1.5,0.1,18.93882132957819
64,94.4,2.400000000000001,1.5,0.2,18.973950057127347
65,94.3,2.400000000000001,1.5,0.3,19.00500860019934
66,94.2,2.400000000000001,1.5,0.4,19.031589255641187
67,94.1,2.400000000000001,1.5,0.5,19.053328205383025
68,94.0,2.400000000000001,1.5,0.6,19.06991309490804
69,93.9,2.400000000000001,1.5,0.7000000000000001,19.08108977947901
70,94.4,2.500000000000001,1.5,0.1,18.96603335181313
71,94.3,2.500000000000001,1.5,0.2,18.998765317184557
72,94.2,2.500000000000001,1.5,0.3,19.027108871208767
73,94.1,2.500000000000001,1.5,0.4,19.05067616571942
74,94.0,2.500000000000001,1.5,0.5,19.06912872871266
75,93.9,2.500000000000001,1.5,0.6,19.082184729233546
76,93.8,2.500000000000001,1.5,0.7000000000000001,19.089625277199183
77,94.3,2.600000000000001,1.5,0.1,18.98754042062828
78,94.2,2.600000000000001,1.5,0.2,19.01747747479492
79,94.1,2.600000000000001,1.5,0.3,19.042725689961483
80,94.0,2.600000000000001,1.5,0.4,19.062922198307945
81,93.9,2.600000000000001,1.5,0.5,19.077758830174666
82,93.8,2.600000000000001,1.5,0.6,19.08698895816383
83,93.7,2.600000000000001,1.5,0.7000000000000001,19.090433246742446
84,94.2,2.700000000000001,1.5,0.1,19.002788670781914
85,94.1,2.700000000000001,1.5,0.2,19.029547030823444
86,94.0,2.700000000000001,1.5,0.3,19.051339099564093
87,93.9,2.700000000000001,1.5,0.4,19.067832031677664
88,93.8,2.700000000000001,1.5,0.5,19.078752738990772
89,93.7,2.700000000000001,1.5,0.6,19.08389420759747
90,93.6,2.700000000000001,1.5,0.7000000000000001,19.08312059690584
91,94.1,2.800000000000001,1.5,0.1,19.011275385392672
92,94.0,2.800000000000001,1.5,0.2,19.034492278972042
93,93.9,2.800000000000001,1.5,0.3,19.052493475314847
94,93.8,2.800000000000001,1.5,0.4,19.064981014802168
95,93.7,2.800000000000001,1.5,0.5,19.071721397238036
96,93.6,2.800000000000001,1.5,0.6,19.072551268998822
97,93.5,2.800000000000001,1.5,0.7000000000000001,19.067381776888194
98,94.0,2.900000000000001,1.5,0.1,19.0125600365479
99,93.9,2.900000000000001,1.5,0.2,19.031900230552925
100,93.8,2.900000000000001,1.5,0.3,19.045808223065176
101,93.7,2.900000000000001,1.5,0.4,19.054025528403074
102,93.6,2.900000000000001,1.5,0.5,19.056362374545795
103,93.5,2.900000000000001,1.5,0.6,19.05270266280364
104,93.4,2.900000000000001,1.5,0.7000000000000001,19.04300748972319
105,93.9,3.0000000000000013,1.5,0.1,19.006274634888197
106,93.8,3.0000000000000013,1.5,0.2,19.02143669630071
107,93.7,3.0000000000000013,1.5,0.3,19.030987483039645
108,93.6,3.0000000000000013,1.5,0.4,19.034712202678847
109,93.5,3.0000000000000013,1.5,0.5,19.032468495978076
110,93.4,3.0000000000000013,1.5,0.6,19.0241905792222
111,93.3,3.0000000000000013,1.5,0.7000000000000001,19.009891857362476
112,93.8,3.1000000000000014,1.5,0.1,18.992133116671052
113,93.7,3.1000000000000014,1.5,0.2,19.002855255177813
114,93.6,3.1000000000000014,1.5,0.3,19.007828573600353
115,93.5,3.1000000000000014,1.5,0.4,19.006885733838104
116,93.4,3.1000000000000014,1.5,0.5,18.999934935917217
117,93.3,3.1000000000000014,1.5,0.6,18.986963162897638
118,93.2,3.1000000000000014,1.5,0.7000000000000001,18.9680378202777
119,93.7,3.200000000000001,1.5,0.1,18.9699395111992
120,93.6,3.200000000000001,1.5,0.2,18.976004858986464
121,93.5,3.200000000000001,1.5,0.3,18.97622893277256
122,93.4,3.200000000000001,1.5,0.4,18.970495069276083
123,93.3,3.200000000000001,1.5,0.5,18.95876456270308
124,93.2,3.200000000000001,1.5,0.6,18.941078943792352
