,Sn,Bi,In,Ti,Y
0,1.0,0.0,0.0,0.0,22.84741414988583
1,0.9883720930232549,0.0,0.0,0.16666666666666666,23.046294284320968
2,0.9767441860465116,0.0,0.0,0.33333333333333326,22.9859361580812
3,0.9651162790697665,0.0,0.0,0.5,22.673477471304576
4,0.9534883720930232,0.0,0.0,0.6666666666666666,22.151217457393805
5,0.9418604651162799,0.0,0.0,0.8333333333333333,21.487215924583495
6,0.9302325581395348,0.0,0.0,1.0,20.76074736561789
7,0.9883720930232549,0.025000000000000022,0.0,0.0,22.83152955723704
8,0.9767441860465116,0.025000000000000022,0.0,0.16666666666666666,23.023850668640943
9,0.9651162790697665,0.025000000000000022,0.0,0.33333333333333326,22.956851790401387
10,0.9534883720930232,0.025000000000000022,0.0,0.5,22.638483214657533
11,0.9418604651162799,0.025000000000000022,0.0,0.6666666666666666,22.111831208293324
12,0.9302325581395348,0.025000000000000022,0.0,0.8333333333333333,21.445544712378613
13,0.9186046511627914,0.025000000000000022,0.0,1.0,20.719160211613932
14,0.9767441860465116,0.04999999999999999,0.0,0.0,22.803596405085255
15,0.9651162790697665,0.04999999999999999,0.0,0.16666666666666666,22.988639140217355
16,0.9534883720930232,0.04999999999999999,0.0,0.33333333333333326,22.914829037402843
17,0.9418604651162799,0.04999999999999999,0.0,0.5,22.59094934285783
18,0.9302325581395348,0.04999999999999999,0.0,0.6666666666666666,22.060819536957062
19,0.9186046511627914,0.04999999999999999,0.0,0.8333333333333333,21.393561602808866
20,0.9069767441860463,0.04999999999999999,0.0,1.0,20.668819842344767
21,0.9651162790697665,0.07500000000000007,0.0,0.0,22.763409838000285
22,0.9534883720930232,0.07500000000000007,0.0,0.16666666666666666,22.940461307429477
23,0.9418604651162799,0.07500000000000007,0.0,0.33333333333333326,22.859687091505567
24,0.9302325581395348,0.07500000000000007,0.0,0.5,22.530721529847664
25,0.9186046511627914,0.07500000000000007,0.0,0.6666666666666666,21.99805999570672
26,0.9069767441860463,0.07500000000000007,0.0,0.8333333333333333,21.331177404982903
27,0.895348837209303,0.07500000000000007,0.0,1.0,20.609667996596592
28,0.9534883720930232,0.09999999999999998,0.0,0.0,22.710819440083313
29,0.9418604651162799,0.09999999999999998,0.0,0.16666666666666666,22.879176900086907
30,0.9302325581395348,0.09999999999999998,0.0,0.33333333333333326,22.791304516144862
31,0.9186046511627914,0.09999999999999998,0.0,0.5,22.457703485855067
32,0.9069767441860463,0.09999999999999998,0.0,0.6666666666666666,21.923484435193373
33,0.895348837209303,0.09999999999999998,0.0,0.8333333333333333,21.258351559084037
34,0.8837209302325579,0.09999999999999998,0.0,1.0,20.541688115889773
35,0.9418604651162799,0.125,0.0,0.0,22.64573152575735
36,0.9302325581395348,0.125,0.0,0.16666666666666666,22.804706091273943
37,0.9186046511627914,0.125,0.0,0.33333333333333326,22.709621487679563
38,0.9069767441860463,0.125,0.0,0.5,22.37185901881581
39,0.895348837209303,0.125,0.0,0.6666666666666666,21.83708080855076
40,0.8837209302325579,0.125,0.0,0.8333333333333333,21.17509363843055
41,0.8720930232558128,0.125,0.0,1.0,20.46490653326366
42,0.9302325581395348,0.15000000000000002,0.0,0.0,22.5681110692055
43,0.9186046511627914,0.15000000000000002,0.0,0.16666666666666666,22.71703143137805
44,0.9069767441860463,0.15000000000000002,0.0,0.33333333333333326,22.614641639087914
45,0.895348837209303,0.15000000000000002,0.0,0.5,22.273213704537092
46,0.8837209302325579,0.15000000000000002,0.0,0.6666666666666666,21.738894607640553
47,0.8720930232558128,0.15000000000000002,0.0,0.8333333333333333,21.081464520397112
48,0.8604651162790695,0.15000000000000002,0.0,1.0,20.37939337673191
49,0.9186046511627914,0.17499999999999993,0.0,0.0,22.47798324720067
50,0.9069767441860463,0.17499999999999993,0.0,0.16666666666666666,22.616199368396472
51,0.895348837209303,0.17499999999999993,0.0,0.33333333333333326,22.50643348008158
52,0.8837209302325579,0.17499999999999993,0.0,0.5,22.161856141883483
53,0.8720930232558128,0.17499999999999993,0.0,0.6666666666666666,21.629029910217263
54,0.8604651162790695,0.17499999999999993,0.0,0.8333333333333333,20.977577208154173
55,0.8488372093023244,0.17499999999999993,0.0,1.0,20.285263172728424
56,0.9069767441860463,0.19999999999999996,0.0,0.0,22.375434573284338
57,0.895348837209303,0.19999999999999996,0.0,0.16666666666666666,22.502321332078854
58,0.8837209302325579,0.19999999999999996,0.0,0.33333333333333326,22.38513137183861
59,0.8720930232558128,0.19999999999999996,0.0,0.5,22.037938772786415
60,0.8604651162790695,0.19999999999999996,0.0,0.6666666666666666,21.507650020161975
61,0.8488372093023244,0.19999999999999996,0.0,0.8333333333333333,20.86359728818123
62,0.8372093023255811,0.19999999999999996,0.0,1.0,20.182675137455103
63,0.895348837209303,0.22499999999999998,0.0,0.0,22.2606136047822
64,0.8837209302325579,0.22499999999999998,0.0,0.16666666666666666,22.375574363253286
